Date,County,Vehicle Primary Use,BEV Registered,PHEV Registerd,EV Total,Non-EV Total,Total Vehicles,Percent EV
5/31/2023,Lewis,Passenger,304,202,506,57409,57915,0.87
5/31/2023,Lewis,Truck,7,0,7,25281,25288,0.03
1/31/2017,Lincoln,Passenger,2,4,6,7544,7550,0.08
1/31/2017,Lincoln,Truck,0,0,0,4462,4462,0
2/28/2017,Lincoln,Truck,0,0,0,4463,4463,0
2/28/2017,Lincoln,Passenger,2,4,6,7510,7516,0.08
3/31/2017,Lincoln,Truck,0,0,0,4469,4469,0
3/31/2017,Lincoln,Passenger,2,4,6,7507,7513,0.08
4/30/2017,Lincoln,Passenger,2,4,6,7482,7488,0.08
4/30/2017,Lincoln,Truck,0,0,0,4464,4464,0
5/31/2017,Lincoln,Passenger,2,5,7,7508,7515,0.09
5/31/2017,Lincoln,Truck,0,0,0,4459,4459,0
6/30/2017,Lincoln,Passenger,2,5,7,7528,7535,0.09
6/30/2017,Lincoln,Truck,0,0,0,4429,4429,0
7/31/2017,Lincoln,Truck,0,0,0,4445,4445,0
7/31/2017,Lincoln,Passenger,2,5,7,7520,7527,0.09
8/31/2017,Lincoln,Truck,0,0,0,4457,4457,0
8/31/2017,Lincoln,Passenger,1,5,6,7573,7579,0.08
9/30/2017,Lincoln,Passenger,2,6,8,7565,7573,0.11
9/30/2017,Lincoln,Truck,0,0,0,4472,4472,0
10/31/2017,Lincoln,Truck,0,0,0,4491,4491,0
10/31/2017,Lincoln,Passenger,2,5,7,7577,7584,0.09
11/30/2017,Lincoln,Truck,0,0,0,4484,4484,0
11/30/2017,Lincoln,Passenger,2,5,7,7555,7562,0.09
12/31/2017,Lincoln,Truck,0,0,0,4493,4493,0
12/31/2017,Lincoln,Passenger,2,5,7,7572,7579,0.09
1/31/2018,Lincoln,Passenger,2,5,7,7590,7597,0.09
1/31/2018,Lincoln,Truck,0,0,0,4504,4504,0
2/28/2018,Lincoln,Passenger,2,5,7,7596,7603,0.09
2/28/2018,Lincoln,Truck,0,0,0,4511,4511,0
3/31/2018,Lincoln,Passenger,2,5,7,7580,7587,0.09
3/31/2018,Lincoln,Truck,0,0,0,4515,4515,0
4/30/2018,Lincoln,Truck,0,0,0,4532,4532,0
4/30/2018,Lincoln,Passenger,2,6,8,7615,7623,0.1
5/31/2018,Lincoln,Passenger,2,6,8,7646,7654,0.1
5/31/2018,Lincoln,Truck,0,0,0,4537,4537,0
6/30/2018,Lincoln,Truck,0,0,0,4559,4559,0
6/30/2018,Lincoln,Passenger,2,6,8,7688,7696,0.1
7/31/2018,Lincoln,Truck,0,0,0,4557,4557,0
7/31/2018,Lincoln,Passenger,3,6,9,7751,7760,0.12
8/31/2018,Lincoln,Truck,0,0,0,4572,4572,0
8/31/2018,Lincoln,Passenger,3,6,9,7751,7760,0.12
9/30/2018,Lincoln,Passenger,2,6,8,7751,7759,0.1
9/30/2018,Lincoln,Truck,0,0,0,4580,4580,0
10/31/2018,Lincoln,Passenger,2,6,8,7743,7751,0.1
10/31/2018,Lincoln,Truck,0,0,0,4608,4608,0
11/30/2018,Lincoln,Passenger,2,6,8,7775,7783,0.1
11/30/2018,Lincoln,Truck,0,0,0,4630,4630,0
12/31/2018,Lincoln,Truck,0,0,0,4639,4639,0
12/31/2018,Lincoln,Passenger,2,5,7,7784,7791,0.09
1/31/2019,Lincoln,Passenger,2,5,7,7759,7766,0.09
1/31/2019,Lincoln,Truck,0,0,0,4666,4666,0
2/28/2019,Lincoln,Passenger,3,5,8,7739,7747,0.1
2/28/2019,Lincoln,Truck,0,0,0,4667,4667,0
3/31/2019,Lincoln,Passenger,3,6,9,7737,7746,0.12
3/31/2019,Lincoln,Truck,0,0,0,4683,4683,0
4/30/2019,Lincoln,Passenger,3,6,9,7760,7769,0.12
4/30/2019,Lincoln,Truck,0,0,0,4700,4700,0
5/31/2019,Lincoln,Passenger,3,8,11,7776,7787,0.14
5/31/2019,Lincoln,Truck,0,0,0,4695,4695,0
6/30/2019,Lincoln,Truck,0,0,0,4676,4676,0
6/30/2019,Lincoln,Passenger,2,8,10,7780,7790,0.13
7/31/2019,Lincoln,Passenger,2,10,12,7797,7809,0.15
7/31/2019,Lincoln,Truck,0,0,0,4684,4684,0
8/31/2019,Lincoln,Passenger,2,10,12,7790,7802,0.15
8/31/2019,Lincoln,Truck,0,0,0,4683,4683,0
9/30/2019,Lincoln,Passenger,2,10,12,7811,7823,0.15
9/30/2019,Lincoln,Truck,0,0,0,4690,4690,0
10/31/2019,Lincoln,Passenger,2,11,13,7835,7848,0.17
10/31/2019,Lincoln,Truck,0,0,0,4691,4691,0
11/30/2019,Lincoln,Truck,0,0,0,4695,4695,0
11/30/2019,Lincoln,Passenger,1,11,12,7802,7814,0.15
12/31/2019,Lincoln,Truck,0,0,0,4683,4683,0
12/31/2019,Lincoln,Passenger,1,11,12,7808,7820,0.15
1/31/2020,Lincoln,Truck,0,0,0,4671,4671,0
1/31/2020,Lincoln,Passenger,1,11,12,7791,7803,0.15
2/29/2020,Lincoln,Truck,0,0,0,4658,4658,0
2/29/2020,Lincoln,Passenger,1,12,13,7785,7798,0.17
3/31/2020,Lincoln,Truck,0,0,0,4659,4659,0
3/31/2020,Lincoln,Passenger,2,12,14,7754,7768,0.18
4/30/2020,Lincoln,Truck,0,0,0,4627,4627,0
4/30/2020,Lincoln,Passenger,4,12,16,7680,7696,0.21
5/31/2020,Lincoln,Truck,0,0,0,4618,4618,0
5/31/2020,Lincoln,Passenger,4,12,16,7644,7660,0.21
6/30/2020,Lincoln,Truck,0,0,0,4624,4624,0
6/30/2020,Lincoln,Passenger,5,12,17,7628,7645,0.22
7/31/2020,Lincoln,Truck,0,0,0,4661,4661,0
7/31/2020,Lincoln,Passenger,5,11,16,7652,7668,0.21
8/31/2020,Lincoln,Truck,0,0,0,4652,4652,0
8/31/2020,Lincoln,Passenger,5,11,16,7629,7645,0.21
9/30/2020,Lincoln,Passenger,5,10,15,7599,7614,0.2
9/30/2020,Lincoln,Truck,0,0,0,4640,4640,0
10/31/2020,Lincoln,Passenger,5,10,15,7613,7628,0.2
10/31/2020,Lincoln,Truck,0,0,0,4661,4661,0
11/30/2020,Lincoln,Truck,0,0,0,4660,4660,0
11/30/2020,Lincoln,Passenger,5,11,16,7619,7635,0.21
12/31/2020,Lincoln,Passenger,5,12,17,7646,7663,0.22
12/31/2020,Lincoln,Truck,0,0,0,4673,4673,0
1/31/2021,Lincoln,Passenger,6,12,18,7634,7652,0.24
1/31/2021,Lincoln,Truck,0,0,0,4693,4693,0
2/28/2021,Lincoln,Passenger,6,13,19,7650,7669,0.25
2/28/2021,Lincoln,Truck,0,0,0,4689,4689,0
3/31/2021,Lincoln,Truck,0,0,0,4733,4733,0
3/31/2021,Lincoln,Passenger,5,13,18,7693,7711,0.23
4/30/2021,Lincoln,Passenger,5,13,18,7753,7771,0.23
4/30/2021,Lincoln,Truck,0,0,0,4752,4752,0
5/31/2021,Lincoln,Passenger,5,13,18,7735,7753,0.23
5/31/2021,Lincoln,Truck,0,0,0,4755,4755,0
6/30/2021,Lincoln,Passenger,5,13,18,7740,7758,0.23
6/30/2021,Lincoln,Truck,0,0,0,4755,4755,0
7/31/2021,Lincoln,Truck,0,0,0,4760,4760,0
7/31/2021,Lincoln,Passenger,6,15,21,7725,7746,0.27
8/31/2021,Lincoln,Truck,0,0,0,4774,4774,0
8/31/2021,Lincoln,Passenger,7,15,22,7698,7720,0.28
9/30/2021,Lincoln,Passenger,7,16,23,7685,7708,0.3
9/30/2021,Lincoln,Truck,0,0,0,4785,4785,0
10/31/2021,Lincoln,Passenger,7,16,23,7711,7734,0.3
10/31/2021,Lincoln,Truck,0,0,0,4805,4805,0
11/30/2021,Lincoln,Passenger,7,16,23,7697,7720,0.3
11/30/2021,Lincoln,Truck,0,0,0,4812,4812,0
12/31/2021,Lincoln,Truck,0,0,0,4824,4824,0
12/31/2021,Lincoln,Passenger,7,16,23,7723,7746,0.3
1/31/2022,Lincoln,Truck,0,0,0,4836,4836,0
1/31/2022,Lincoln,Passenger,6,17,23,7742,7765,0.3
2/28/2022,Lincoln,Passenger,7,17,24,7689,7713,0.31
2/28/2022,Lincoln,Truck,0,0,0,4846,4846,0
3/31/2022,Lincoln,Passenger,7,18,25,7672,7697,0.32
3/31/2022,Lincoln,Truck,0,0,0,4837,4837,0
4/30/2022,Lincoln,Truck,0,0,0,4853,4853,0
4/30/2022,Lincoln,Passenger,7,18,25,7674,7699,0.32
5/31/2022,Lincoln,Passenger,8,18,26,7697,7723,0.34
5/31/2022,Lincoln,Truck,0,0,0,4841,4841,0
6/30/2022,Lincoln,Passenger,8,18,26,7717,7743,0.34
6/30/2022,Lincoln,Truck,0,0,0,4835,4835,0
7/31/2022,Lincoln,Truck,0,0,0,4834,4834,0
7/31/2022,Lincoln,Passenger,9,16,25,7721,7746,0.32
8/31/2022,Lincoln,Truck,0,0,0,4844,4844,0
8/31/2022,Lincoln,Passenger,9,15,24,7701,7725,0.31
9/30/2022,Lincoln,Truck,0,0,0,4851,4851,0
9/30/2022,Lincoln,Passenger,10,15,25,7729,7754,0.32
10/31/2022,Lincoln,Truck,0,0,0,4859,4859,0
10/31/2022,Lincoln,Passenger,12,16,28,7735,7763,0.36
11/30/2022,Lincoln,Passenger,12,18,30,7771,7801,0.38
11/30/2022,Lincoln,Truck,0,0,0,4857,4857,0
12/31/2022,Lincoln,Passenger,12,17,29,7765,7794,0.37
12/31/2022,Lincoln,Truck,0,0,0,4842,4842,0
1/31/2023,Lincoln,Passenger,14,18,32,7755,7787,0.41
1/31/2023,Lincoln,Truck,0,0,0,4843,4843,0
2/28/2023,Lincoln,Passenger,16,16,32,7718,7750,0.41
2/28/2023,Lincoln,Truck,0,0,0,4833,4833,0
3/31/2023,Lincoln,Truck,0,0,0,4825,4825,0
3/31/2023,Lincoln,Passenger,18,15,33,7651,7684,0.43
4/30/2023,Lincoln,Passenger,18,15,33,7573,7606,0.43
4/30/2023,Lincoln,Truck,0,0,0,4805,4805,0
5/31/2023,Lincoln,Passenger,16,16,32,7522,7554,0.42
5/31/2023,Lincoln,Truck,0,0,0,4765,4765,0
1/31/2017,Mason,Passenger,48,60,108,42816,42924,0.25
1/31/2017,Mason,Truck,0,0,0,19188,19188,0
2/28/2017,Mason,Passenger,47,63,110,42786,42896,0.26
2/28/2017,Mason,Truck,0,0,0,19197,19197,0
3/31/2017,Mason,Passenger,50,65,115,42937,43052,0.27
3/31/2017,Mason,Truck,0,0,0,19231,19231,0
4/30/2017,Mason,Passenger,49,64,113,43011,43124,0.26
4/30/2017,Mason,Truck,0,0,0,19242,19242,0
5/31/2017,Mason,Passenger,51,66,117,43307,43424,0.27
5/31/2017,Mason,Truck,0,0,0,19265,19265,0
6/30/2017,Mason,Truck,0,0,0,19273,19273,0
6/30/2017,Mason,Passenger,56,68,124,43461,43585,0.28
7/31/2017,Mason,Passenger,57,71,128,43641,43769,0.29
7/31/2017,Mason,Truck,0,0,0,19262,19262,0
8/31/2017,Mason,Passenger,59,73,132,43930,44062,0.3
8/31/2017,Mason,Truck,0,0,0,19334,19334,0
9/30/2017,Mason,Truck,0,0,0,19380,19380,0
9/30/2017,Mason,Passenger,61,73,134,44181,44315,0.3
10/31/2017,Mason,Passenger,61,74,135,44460,44595,0.3
10/31/2017,Mason,Truck,0,0,0,19471,19471,0
11/30/2017,Mason,Passenger,63,72,135,44610,44745,0.3
11/30/2017,Mason,Truck,0,0,0,19540,19540,0
12/31/2017,Mason,Truck,0,0,0,19593,19593,0
12/31/2017,Mason,Passenger,66,75,141,44849,44990,0.31
1/31/2018,Mason,Passenger,65,77,142,44983,45125,0.31
1/31/2018,Mason,Truck,0,0,0,19646,19646,0
2/28/2018,Mason,Truck,0,0,0,19726,19726,0
2/28/2018,Mason,Passenger,64,80,144,45055,45199,0.32
3/31/2018,Mason,Truck,0,0,0,19794,19794,0
3/31/2018,Mason,Passenger,68,83,151,45222,45373,0.33
4/30/2018,Mason,Truck,0,0,0,19809,19809,0
4/30/2018,Mason,Passenger,71,87,158,45398,45556,0.35
5/31/2018,Mason,Passenger,77,93,170,45597,45767,0.37
5/31/2018,Mason,Truck,0,0,0,19875,19875,0
6/30/2018,Mason,Passenger,82,92,174,45716,45890,0.38
6/30/2018,Mason,Truck,0,0,0,19956,19956,0
7/31/2018,Mason,Passenger,87,93,180,45869,46049,0.39
7/31/2018,Mason,Truck,0,0,0,20051,20051,0
8/31/2018,Mason,Truck,0,0,0,20085,20085,0
8/31/2018,Mason,Passenger,92,97,189,46053,46242,0.41
9/30/2018,Mason,Passenger,94,100,194,46190,46384,0.42
9/30/2018,Mason,Truck,0,0,0,20090,20090,0
10/31/2018,Mason,Passenger,101,108,209,46360,46569,0.45
10/31/2018,Mason,Truck,0,0,0,20174,20174,0
11/30/2018,Mason,Truck,0,0,0,20191,20191,0
11/30/2018,Mason,Passenger,103,110,213,46432,46645,0.46
12/31/2018,Mason,Passenger,107,110,217,46467,46684,0.46
12/31/2018,Mason,Truck,0,0,0,20193,20193,0
1/31/2019,Mason,Passenger,108,115,223,46665,46888,0.48
1/31/2019,Mason,Truck,0,0,0,20225,20225,0
2/28/2019,Mason,Passenger,109,117,226,46682,46908,0.48
2/28/2019,Mason,Truck,0,0,0,20230,20230,0
3/31/2019,Mason,Passenger,114,117,231,46722,46953,0.49
3/31/2019,Mason,Truck,0,0,0,20275,20275,0
4/30/2019,Mason,Passenger,117,118,235,46873,47108,0.5
4/30/2019,Mason,Truck,0,0,0,20327,20327,0
5/31/2019,Mason,Truck,0,0,0,20365,20365,0
5/31/2019,Mason,Passenger,121,120,241,47021,47262,0.51
6/30/2019,Mason,Passenger,124,122,246,47196,47442,0.52
6/30/2019,Mason,Truck,0,0,0,20363,20363,0
7/31/2019,Mason,Truck,0,0,0,20414,20414,0
7/31/2019,Mason,Passenger,127,126,253,47324,47577,0.53
8/31/2019,Mason,Truck,0,0,0,20416,20416,0
8/31/2019,Mason,Passenger,130,127,257,47437,47694,0.54
9/30/2019,Mason,Passenger,133,129,262,47451,47713,0.55
9/30/2019,Mason,Truck,0,0,0,20441,20441,0
10/31/2019,Mason,Truck,0,0,0,20469,20469,0
10/31/2019,Mason,Passenger,140,129,269,47572,47841,0.56
11/30/2019,Mason,Passenger,140,131,271,47617,47888,0.57
11/30/2019,Mason,Truck,0,0,0,20510,20510,0
12/31/2019,Mason,Passenger,142,136,278,47643,47921,0.58
12/31/2019,Mason,Truck,0,0,0,20529,20529,0
1/31/2020,Mason,Passenger,150,136,286,47632,47918,0.6
1/31/2020,Mason,Truck,0,0,0,20565,20565,0
2/29/2020,Mason,Passenger,150,136,286,47605,47891,0.6
2/29/2020,Mason,Truck,0,0,0,20603,20603,0
3/31/2020,Mason,Truck,0,0,0,20577,20577,0
3/31/2020,Mason,Passenger,153,136,289,47521,47810,0.6
4/30/2020,Mason,Truck,0,0,0,20532,20532,0
4/30/2020,Mason,Passenger,155,136,291,47221,47512,0.61
5/31/2020,Mason,Passenger,157,138,295,47188,47483,0.62
5/31/2020,Mason,Truck,0,0,0,20508,20508,0
6/30/2020,Mason,Passenger,159,136,295,47280,47575,0.62
6/30/2020,Mason,Truck,0,0,0,20604,20604,0
7/31/2020,Mason,Truck,0,0,0,20714,20714,0
7/31/2020,Mason,Passenger,160,135,295,47381,47676,0.62
8/31/2020,Mason,Passenger,162,134,296,47413,47709,0.62
8/31/2020,Mason,Truck,0,0,0,20778,20778,0
9/30/2020,Mason,Passenger,162,132,294,47466,47760,0.62
9/30/2020,Mason,Truck,0,0,0,20803,20803,0
10/31/2020,Mason,Passenger,165,135,300,47506,47806,0.63
10/31/2020,Mason,Truck,0,0,0,20836,20836,0
11/30/2020,Mason,Truck,0,0,0,20860,20860,0
11/30/2020,Mason,Passenger,169,136,305,47508,47813,0.64
12/31/2020,Mason,Truck,0,0,0,20948,20948,0
12/31/2020,Mason,Passenger,173,134,307,47656,47963,0.64
1/31/2021,Mason,Truck,0,0,0,21024,21024,0
1/31/2021,Mason,Passenger,179,138,317,47697,48014,0.66
2/28/2021,Mason,Passenger,177,136,313,47654,47967,0.65
2/28/2021,Mason,Truck,0,0,0,21054,21054,0
3/31/2021,Mason,Truck,0,0,0,21169,21169,0
3/31/2021,Mason,Passenger,185,138,323,47901,48224,0.67
4/30/2021,Mason,Passenger,191,135,326,48102,48428,0.67
4/30/2021,Mason,Truck,0,0,0,21292,21292,0
5/31/2021,Mason,Truck,0,0,0,21343,21343,0
5/31/2021,Mason,Passenger,207,137,344,48119,48463,0.71
6/30/2021,Mason,Truck,0,0,0,21338,21338,0
6/30/2021,Mason,Passenger,215,141,356,48185,48541,0.73
7/31/2021,Mason,Passenger,216,140,356,48104,48460,0.73
7/31/2021,Mason,Truck,0,0,0,21345,21345,0
8/31/2021,Mason,Passenger,227,147,374,48085,48459,0.77
8/31/2021,Mason,Truck,0,0,0,21326,21326,0
9/30/2021,Mason,Passenger,239,151,390,47994,48384,0.81
9/30/2021,Mason,Truck,0,0,0,21294,21294,0
10/31/2021,Mason,Passenger,246,156,402,47907,48309,0.83
10/31/2021,Mason,Truck,0,0,0,21286,21286,0
11/30/2021,Mason,Truck,0,0,0,21257,21257,0
11/30/2021,Mason,Passenger,255,158,413,47814,48227,0.86
12/31/2021,Mason,Passenger,266,158,424,47777,48201,0.88
12/31/2021,Mason,Truck,0,0,0,21222,21222,0
1/31/2022,Mason,Passenger,272,161,433,47782,48215,0.9
1/31/2022,Mason,Truck,0,0,0,21190,21190,0
2/28/2022,Mason,Truck,0,0,0,21187,21187,0
2/28/2022,Mason,Passenger,280,166,446,47739,48185,0.93
3/31/2022,Mason,Passenger,286,171,457,47653,48110,0.95
3/31/2022,Mason,Truck,0,0,0,21173,21173,0
4/30/2022,Mason,Truck,0,0,0,21136,21136,0
4/30/2022,Mason,Passenger,294,178,472,47538,48010,0.98
5/31/2022,Mason,Passenger,304,179,483,47360,47843,1.01
5/31/2022,Mason,Truck,1,0,1,21062,21063,0
6/30/2022,Mason,Truck,1,0,1,21071,21072,0
6/30/2022,Mason,Passenger,311,177,488,47383,47871,1.02
7/31/2022,Mason,Passenger,320,176,496,47164,47660,1.04
7/31/2022,Mason,Truck,4,0,4,20990,20994,0.02
8/31/2022,Mason,Truck,4,0,4,20989,20993,0.02
8/31/2022,Mason,Passenger,330,177,507,47065,47572,1.07
9/30/2022,Mason,Passenger,339,178,517,46989,47506,1.09
9/30/2022,Mason,Truck,4,0,4,21005,21009,0.02
10/31/2022,Mason,Truck,6,0,6,20923,20929,0.03
10/31/2022,Mason,Passenger,350,187,537,47006,47543,1.13
11/30/2022,Mason,Passenger,360,190,550,46964,47514,1.16
11/30/2022,Mason,Truck,7,0,7,20865,20872,0.03
12/31/2022,Mason,Truck,6,0,6,20808,20814,0.03
12/31/2022,Mason,Passenger,369,191,560,46850,47410,1.18
1/31/2023,Mason,Passenger,379,192,571,46698,47269,1.21
1/31/2023,Mason,Truck,8,0,8,20809,20817,0.04
2/28/2023,Mason,Passenger,393,198,591,46486,47077,1.26
2/28/2023,Mason,Truck,9,0,9,20759,20768,0.04
3/31/2023,Mason,Truck,11,0,11,20586,20597,0.05
3/31/2023,Mason,Passenger,401,199,600,46094,46694,1.28
4/30/2023,Mason,Passenger,414,203,617,45726,46343,1.33
4/30/2023,Mason,Truck,9,0,9,20431,20440,0.04
5/31/2023,Mason,Passenger,425,202,627,45150,45777,1.37
5/31/2023,Mason,Truck,9,0,9,20056,20065,0.04
1/31/2017,Okanogan,Truck,0,0,0,16375,16375,0
1/31/2017,Okanogan,Passenger,3,15,18,25812,25830,0.07
2/28/2017,Okanogan,Passenger,3,15,18,25673,25691,0.07
2/28/2017,Okanogan,Truck,0,0,0,16301,16301,0
3/31/2017,Okanogan,Passenger,3,16,19,25640,25659,0.07
3/31/2017,Okanogan,Truck,0,0,0,16305,16305,0
4/30/2017,Okanogan,Passenger,3,16,19,25594,25613,0.07
4/30/2017,Okanogan,Truck,0,0,0,16257,16257,0
5/31/2017,Okanogan,Passenger,3,16,19,25685,25704,0.07
5/31/2017,Okanogan,Truck,0,0,0,16216,16216,0
6/30/2017,Okanogan,Truck,0,0,0,16205,16205,0
6/30/2017,Okanogan,Passenger,4,17,21,25707,25728,0.08
7/31/2017,Okanogan,Passenger,4,18,22,25633,25655,0.09
7/31/2017,Okanogan,Truck,0,0,0,16227,16227,0
8/31/2017,Okanogan,Passenger,4,18,22,25673,25695,0.09
8/31/2017,Okanogan,Truck,0,0,0,16244,16244,0
9/30/2017,Okanogan,Truck,0,0,0,16237,16237,0
9/30/2017,Okanogan,Passenger,5,18,23,25688,25711,0.09
10/31/2017,Okanogan,Truck,0,0,0,16248,16248,0
10/31/2017,Okanogan,Passenger,5,17,22,25711,25733,0.09
11/30/2017,Okanogan,Truck,0,0,0,16275,16275,0
11/30/2017,Okanogan,Passenger,5,17,22,25729,25751,0.09
12/31/2017,Okanogan,Passenger,7,18,25,25738,25763,0.1
12/31/2017,Okanogan,Truck,0,0,0,16271,16271,0
1/31/2018,Okanogan,Passenger,7,19,26,25703,25729,0.1
1/31/2018,Okanogan,Truck,0,0,0,16335,16335,0
2/28/2018,Okanogan,Truck,0,0,0,16307,16307,0
2/28/2018,Okanogan,Passenger,7,19,26,25662,25688,0.1
3/31/2018,Okanogan,Passenger,7,19,26,25730,25756,0.1
3/31/2018,Okanogan,Truck,0,0,0,16335,16335,0
4/30/2018,Okanogan,Truck,0,0,0,16352,16352,0
4/30/2018,Okanogan,Passenger,8,19,27,25821,25848,0.1
5/31/2018,Okanogan,Truck,0,0,0,16411,16411,0
5/31/2018,Okanogan,Passenger,8,19,27,25884,25911,0.1
6/30/2018,Okanogan,Passenger,9,19,28,25954,25982,0.11
6/30/2018,Okanogan,Truck,0,0,0,16433,16433,0
7/31/2018,Okanogan,Passenger,9,20,29,26025,26054,0.11
7/31/2018,Okanogan,Truck,0,0,0,16425,16425,0
8/31/2018,Okanogan,Truck,0,0,0,16470,16470,0
8/31/2018,Okanogan,Passenger,10,20,30,26061,26091,0.11
9/30/2018,Okanogan,Passenger,10,20,30,26054,26084,0.12
9/30/2018,Okanogan,Truck,0,0,0,16498,16498,0
10/31/2018,Okanogan,Passenger,15,21,36,26105,26141,0.14
10/31/2018,Okanogan,Truck,0,0,0,16502,16502,0
11/30/2018,Okanogan,Passenger,15,22,37,26129,26166,0.14
11/30/2018,Okanogan,Truck,0,0,0,16493,16493,0
12/31/2018,Okanogan,Passenger,16,22,38,26067,26105,0.15
12/31/2018,Okanogan,Truck,0,0,0,16488,16488,0
1/31/2019,Okanogan,Truck,0,0,0,16478,16478,0
1/31/2019,Okanogan,Passenger,18,21,39,26051,26090,0.15
2/28/2019,Okanogan,Passenger,19,21,40,25962,26002,0.15
2/28/2019,Okanogan,Truck,0,0,0,16468,16468,0
3/31/2019,Okanogan,Passenger,20,21,41,25905,25946,0.16
3/31/2019,Okanogan,Truck,0,0,0,16440,16440,0
4/30/2019,Okanogan,Truck,0,0,0,16479,16479,0
4/30/2019,Okanogan,Passenger,20,22,42,26019,26061,0.16
5/31/2019,Okanogan,Passenger,21,23,44,26071,26115,0.17
5/31/2019,Okanogan,Truck,0,0,0,16506,16506,0
6/30/2019,Okanogan,Passenger,22,25,47,26075,26122,0.18
6/30/2019,Okanogan,Truck,0,0,0,16481,16481,0
7/31/2019,Okanogan,Truck,0,0,0,16490,16490,0
7/31/2019,Okanogan,Passenger,23,26,49,26121,26170,0.19
8/31/2019,Okanogan,Passenger,25,26,51,26188,26239,0.19
8/31/2019,Okanogan,Truck,0,0,0,16479,16479,0
9/30/2019,Okanogan,Passenger,24,26,50,26235,26285,0.19
9/30/2019,Okanogan,Truck,0,0,0,16495,16495,0
10/31/2019,Okanogan,Truck,0,0,0,16521,16521,0
10/31/2019,Okanogan,Passenger,24,28,52,26249,26301,0.2
11/30/2019,Okanogan,Passenger,27,30,57,26232,26289,0.22
11/30/2019,Okanogan,Truck,0,0,0,16555,16555,0
12/31/2019,Okanogan,Truck,0,0,0,16548,16548,0
12/31/2019,Okanogan,Passenger,30,30,60,26234,26294,0.23
1/31/2020,Okanogan,Passenger,32,30,62,26218,26280,0.24
1/31/2020,Okanogan,Truck,0,0,0,16555,16555,0
2/29/2020,Okanogan,Passenger,34,31,65,26119,26184,0.25
2/29/2020,Okanogan,Truck,0,0,0,16497,16497,0
3/31/2020,Okanogan,Truck,0,0,0,16457,16457,0
3/31/2020,Okanogan,Passenger,34,31,65,26066,26131,0.25
4/30/2020,Okanogan,Passenger,34,31,65,25889,25954,0.25
4/30/2020,Okanogan,Truck,0,0,0,16383,16383,0
5/31/2020,Okanogan,Truck,0,0,0,16390,16390,0
5/31/2020,Okanogan,Passenger,34,33,67,25877,25944,0.26
6/30/2020,Okanogan,Truck,0,0,0,16444,16444,0
6/30/2020,Okanogan,Passenger,36,33,69,25846,25915,0.27
7/31/2020,Okanogan,Passenger,37,34,71,25921,25992,0.27
7/31/2020,Okanogan,Truck,0,0,0,16491,16491,0
8/31/2020,Okanogan,Passenger,40,34,74,25976,26050,0.28
8/31/2020,Okanogan,Truck,0,0,0,16544,16544,0
9/30/2020,Okanogan,Passenger,45,36,81,25964,26045,0.31
9/30/2020,Okanogan,Truck,0,0,0,16547,16547,0
10/31/2020,Okanogan,Passenger,47,36,83,25992,26075,0.32
10/31/2020,Okanogan,Truck,0,0,0,16573,16573,0
11/30/2020,Okanogan,Passenger,51,37,88,25985,26073,0.34
11/30/2020,Okanogan,Truck,0,0,0,16579,16579,0
12/31/2020,Okanogan,Truck,0,0,0,16606,16606,0
12/31/2020,Okanogan,Passenger,55,36,91,26070,26161,0.35
1/31/2021,Okanogan,Passenger,56,36,92,26139,26231,0.35
1/31/2021,Okanogan,Truck,0,0,0,16593,16593,0
2/28/2021,Okanogan,Truck,0,0,0,16630,16630,0
2/28/2021,Okanogan,Passenger,56,35,91,26132,26223,0.35
3/31/2021,Okanogan,Passenger,57,35,92,26226,26318,0.35
3/31/2021,Okanogan,Truck,0,0,0,16672,16672,0
4/30/2021,Okanogan,Passenger,60,36,96,26415,26511,0.36
4/30/2021,Okanogan,Truck,0,0,0,16752,16752,0
5/31/2021,Okanogan,Passenger,61,37,98,26416,26514,0.37
5/31/2021,Okanogan,Truck,0,0,0,16757,16757,0
6/30/2021,Okanogan,Passenger,63,38,101,26514,26615,0.38
6/30/2021,Okanogan,Truck,0,0,0,16759,16759,0
