FIPS Code,State,do_not_use,County,RUCA code,Tract Pop,Area sq mi,Pop Density
53001,WA,Adams,Adams,10,2447,623.7214516,3.923225654
53001,WA,Adams,Adams,10,1738,1015.259082,1.711878309
53001,WA,Adams,Adams,4,6934,279.9034602,24.77282702
53001,WA,Adams,Adams,4,2856,1.311323836,2177.951717
53001,WA,Adams,Adams,4,4753,4.782248798,993.883882
53003,WA,Asotin,Asotin,1,4304,517.4743949,8.317319741
53003,WA,Asotin,Asotin,1,4542,113.9879181,39.84632824
53003,WA,Asotin,Asotin,1,3775,1.531549953,2464.823294
53003,WA,Asotin,Asotin,1,2165,0.612648398,3533.837689
53003,WA,Asotin,Asotin,1,3424,0.714545396,4791.857902
53003,WA,Asotin,Asotin,1,3413,1.891934248,1803.973898
53005,WA,Benton,Benton,1,4448,2.497401918,1781.050926
53005,WA,Benton,Benton,1,4295,16.80585586,255.5656812
53005,WA,Benton,Benton,1,6060,2.017117068,3004.287702
53005,WA,Benton,Benton,1,5010,2.209678578,2267.298082
53005,WA,Benton,Benton,1,3617,0.580016973,6236.024406
53005,WA,Benton,Benton,1,3022,1.005028981,3006.878466
53005,WA,Benton,Benton,1,4296,3.024273858,1420.506278
53005,WA,Benton,Benton,2,2138,14.21830603,150.3695303
53005,WA,Benton,Benton,1,2803,18.95032178,147.9130557
53005,WA,Benton,Benton,1,5268,2.848785014,1849.209391
53005,WA,Benton,Benton,1,2491,2.154576392,1156.143736
53005,WA,Benton,Benton,1,2440,3.29787667,739.8699965
53005,WA,Benton,Benton,1,6690,4.416716603,1514.699856
53005,WA,Benton,Benton,1,5917,4.218058153,1402.778194
53005,WA,Benton,Benton,2,1082,37.63988366,28.74610373
53005,WA,Benton,Benton,1,6015,1.474089455,4080.485061
53005,WA,Benton,Benton,1,4548,2.273919802,2000.070537
53005,WA,Benton,Benton,1,3100,8.935380009,346.9354405
53005,WA,Benton,Benton,1,9288,7.928719361,1171.437603
53005,WA,Benton,Benton,1,2844,36.64874818,77.60155916
53005,WA,Benton,Benton,1,6177,2.832164473,2181.017401
53005,WA,Benton,Benton,1,4907,0.989803042,4957.551951
53005,WA,Benton,Benton,1,4975,1.675206603,2969.782945
53005,WA,Benton,Benton,1,4475,1.144046999,3911.552587
53005,WA,Benton,Benton,1,7365,1.995000363,3691.728652
53005,WA,Benton,Benton,1,8552,0.971724966,8800.844172
53005,WA,Benton,Benton,1,5067,2.027298968,2499.384689
53005,WA,Benton,Benton,1,3810,0.886350825,4298.52367
53005,WA,Benton,Benton,1,5016,2.823567136,1776.476265
53005,WA,Benton,Benton,1,6740,20.42658035,329.9622298
53005,WA,Benton,Benton,1,9380,32.7048191,286.8078852
53005,WA,Benton,Benton,1,2975,5.119038775,581.1637947
53005,WA,Benton,Benton,10,931,597.3565144,1.558533267
53005,WA,Benton,Benton,4,7076,13.56727097,521.5492502
53005,WA,Benton,Benton,6,6546,338.491978,19.33871532
53005,WA,Benton,Benton,2,5808,63.75965835,91.09208159
53005,WA,Benton,Benton,2,5,440.4632516,0.011351685
53007,WA,Chelan,Chelan,2,2369,1177.268997,2.012284368
53007,WA,Chelan,Chelan,7,6251,982.6130554,6.361608943
53007,WA,Chelan,Chelan,7,6396,175.4294167,36.45910772
53007,WA,Chelan,Chelan,7,3813,52.87698514,72.11076784
53007,WA,Chelan,Chelan,2,6831,320.9103305,21.28632004
53007,WA,Chelan,Chelan,2,4064,3.494720439,1162.897025
53007,WA,Chelan,Chelan,1,3455,52.91743746,65.29038756
53007,WA,Chelan,Chelan,1,2666,9.661655575,275.9361457
53007,WA,Chelan,Chelan,1,7202,2.688948366,2678.370508
53007,WA,Chelan,Chelan,1,6800,1.162115809,5851.396175
53007,WA,Chelan,Chelan,1,9596,2.639944278,3634.925207
53007,WA,Chelan,Chelan,2,3762,121.8686874,30.8692912
53007,WA,Chelan,Chelan,1,1327,6.452978547,205.6414709
53007,WA,Chelan,Chelan,1,7921,10.53970906,751.5387713
53009,WA,Clallam,Clallam,10,1783,358.6081009,4.972001457
53009,WA,Clallam,Clallam,7,4695,22.93388657,204.7188987
53009,WA,Clallam,Clallam,8,1758,409.4559315,4.29350234
53009,WA,Clallam,Clallam,5,3370,411.6932136,8.18570695
53009,WA,Clallam,Clallam,4,3534,4.756794626,742.9372672
53009,WA,Clallam,Clallam,4,4181,1.212978207,3446.887979
53009,WA,Clallam,Clallam,4,2806,0.89687404,3128.644465
53009,WA,Clallam,Clallam,4,2477,0.686843337,3606.353687
53009,WA,Clallam,Clallam,4,2969,4.273515939,694.7441035
53009,WA,Clallam,Clallam,4,3771,2.556496015,1475.065863
53009,WA,Clallam,Clallam,4,3090,3.850822089,802.4260609
53009,WA,Clallam,Clallam,5,4510,35.74598377,126.1680202
53009,WA,Clallam,Clallam,5,2072,197.1406972,10.51026008
53009,WA,Clallam,Clallam,4,3164,8.338678789,379.4366086
53009,WA,Clallam,Clallam,4,4670,12.49531581,373.7400536
53009,WA,Clallam,Clallam,5,2739,85.3174895,32.10361693
53009,WA,Clallam,Clallam,4,5693,14.39997791,395.3478286
53009,WA,Clallam,Clallam,4,5202,8.00347492,649.9676768
53009,WA,Clallam,Clallam,4,3523,1.456565436,2418.703557
53009,WA,Clallam,Clallam,5,3983,111.8983493,35.59480568
53009,WA,Clallam,Clallam,10,1414,42.60702791,33.18701326
53009,WA,Clallam,Clallam,4,0,0,
53011,WA,Clark,Clark,2,5154,128.9677497,39.96347935
53011,WA,Clark,Clark,2,3590,20.76889816,172.8546201
53011,WA,Clark,Clark,2,5670,23.08988574,245.562064
53011,WA,Clark,Clark,2,3658,26.99131772,135.5250617
53011,WA,Clark,Clark,2,5442,23.65799957,230.0279017
53011,WA,Clark,Clark,2,1471,10.94089741,134.4496658
53011,WA,Clark,Clark,2,6256,22.61418624,276.6405093
53011,WA,Clark,Clark,1,3848,16.49893899,233.2271186
53011,WA,Clark,Clark,1,5343,2.214714122,2412.500984
53011,WA,Clark,Clark,1,3454,7.844935575,440.2840491
53011,WA,Clark,Clark,1,1834,3.197184311,573.6297384
53011,WA,Clark,Clark,1,1874,0.791238029,2368.440256
53011,WA,Clark,Clark,1,4333,1.519327117,2851.920401
53011,WA,Clark,Clark,1,2707,2.533508649,1068.478689
53011,WA,Clark,Clark,1,5935,4.908272934,1209.182961
53011,WA,Clark,Clark,1,3839,1.388474387,2764.905163
53011,WA,Clark,Clark,1,3199,7.73905632,413.3578912
53011,WA,Clark,Clark,2,4883,75.16935716,64.95998083
53011,WA,Clark,Clark,2,5584,15.40022579,362.5920863
53011,WA,Clark,Clark,1,1998,9.854495851,202.7500981
53011,WA,Clark,Clark,1,6310,2.484209579,2540.043341
53011,WA,Clark,Clark,1,2990,0.73109026,4089.782294
53011,WA,Clark,Clark,1,5032,18.21083766,276.3189753
53011,WA,Clark,Clark,2,2188,33.26941051,65.76611867
53011,WA,Clark,Clark,2,4683,21.45316967,218.2894217
53011,WA,Clark,Clark,1,5486,8.531141457,643.0558006
53011,WA,Clark,Clark,1,4680,8.141719962,574.8171175
53011,WA,Clark,Clark,1,3817,3.722615317,1025.354401
53011,WA,Clark,Clark,1,4508,1.252372984,3599.566629
53011,WA,Clark,Clark,1,3193,1.152118852,2771.415463
53011,WA,Clark,Clark,1,6384,1.868591283,3416.47746
53011,WA,Clark,Clark,1,3702,0.730136201,5070.286877
53011,WA,Clark,Clark,1,3245,0.639635782,5073.19961
53011,WA,Clark,Clark,1,4196,4.490482195,934.4208077
53011,WA,Clark,Clark,1,4705,10.76240353,437.1700044
53011,WA,Clark,Clark,1,3098,0.776586996,3989.250421
53011,WA,Clark,Clark,1,5413,1.127317578,4801.663794
53011,WA,Clark,Clark,1,5035,1.45637586,3457.211932
53011,WA,Clark,Clark,1,5735,4.940025205,1160.925251
53011,WA,Clark,Clark,1,4611,1.34941436,3417.037891
53011,WA,Clark,Clark,1,1605,1.430337129,1122.113079
53011,WA,Clark,Clark,1,6176,0.8824871,6998.40258
53011,WA,Clark,Clark,1,2728,0.854082722,3194.070002
53011,WA,Clark,Clark,1,5797,1.6297284,3557.034411
53011,WA,Clark,Clark,1,3157,10.13718674,311.4276261
53011,WA,Clark,Clark,1,4661,2.101611282,2217.822126
53011,WA,Clark,Clark,1,6161,1.692985064,3639.134291
53011,WA,Clark,Clark,1,5088,1.628641523,3124.076065
53011,WA,Clark,Clark,1,4369,2.686636386,1626.196989
53011,WA,Clark,Clark,1,3968,1.292170852,3070.801353
53011,WA,Clark,Clark,1,2370,14.11344261,167.9250106
53011,WA,Clark,Clark,1,3066,0.759219348,4038.358623
53011,WA,Clark,Clark,1,3754,0.996499984,3767.185209
53011,WA,Clark,Clark,1,3578,0.940755324,3803.326868
53011,WA,Clark,Clark,1,3385,1.38109636,2450.951358
53011,WA,Clark,Clark,1,2994,1.498655592,1997.790563
53011,WA,Clark,Clark,1,3799,0.738223111,5146.140701
53011,WA,Clark,Clark,1,5206,1.777815959,2928.312109
53011,WA,Clark,Clark,1,2504,0.784531048,3191.71562
53011,WA,Clark,Clark,1,6626,1.235432365,5363.304531
53011,WA,Clark,Clark,1,5849,1.192208226,4906.022178
53011,WA,Clark,Clark,1,3096,0.297994431,10389.45591
53011,WA,Clark,Clark,1,5249,0.869963876,6033.583857
53011,WA,Clark,Clark,1,6339,1.595247159,3973.678914
53011,WA,Clark,Clark,1,4543,1.508251003,3012.098112
53011,WA,Clark,Clark,1,4649,0.948684704,4900.469017
53011,WA,Clark,Clark,1,5535,1.196527551,4625.885959
53011,WA,Clark,Clark,1,4802,1.134564716,4232.460195
53011,WA,Clark,Clark,1,4746,1.365079298,3476.721102
53011,WA,Clark,Clark,1,4038,1.045911024,3860.749059
53011,WA,Clark,Clark,1,2534,0.703621021,3601.370519
53011,WA,Clark,Clark,1,4080,1.136768973,3589.119773
53011,WA,Clark,Clark,1,4733,1.337261022,3539.323978
53011,WA,Clark,Clark,1,6022,1.256010839,4794.544613
53011,WA,Clark,Clark,1,5941,0.859403982,6912.930503
53011,WA,Clark,Clark,1,2808,1.543704836,1819.000586
53011,WA,Clark,Clark,1,4386,0.843807771,5197.866331
53011,WA,Clark,Clark,1,5458,0.801887499,6806.441061
53011,WA,Clark,Clark,1,5059,1.837219323,2753.617892
53011,WA,Clark,Clark,1,2499,1.344741752,1858.34938
53011,WA,Clark,Clark,1,8381,2.851640625,2939.00989
53011,WA,Clark,Clark,1,5558,2.11797352,2624.206558
53011,WA,Clark,Clark,1,3951,1.232582159,3205.465836
53011,WA,Clark,Clark,1,4436,0.709659273,6250.887111
53011,WA,Clark,Clark,1,2565,0.563077126,4555.326225
53011,WA,Clark,Clark,1,3622,0.610091244,5936.81689
53011,WA,Clark,Clark,1,3270,0.56461111,5791.596979
53011,WA,Clark,Clark,1,5075,3.338669909,1520.066415
53011,WA,Clark,Clark,1,2732,1.390052386,1965.393554
53011,WA,Clark,Clark,1,3603,1.071266739,3363.308005
53011,WA,Clark,Clark,1,3919,0.43758195,8956.036688
53011,WA,Clark,Clark,1,4037,0.579162143,6970.414158
53011,WA,Clark,Clark,1,2056,0.454170444,4526.934826
53011,WA,Clark,Clark,1,1603,0.269558006,5946.771998
53011,WA,Clark,Clark,1,3155,0.508232084,6207.793834
53011,WA,Clark,Clark,1,2858,0.46479559,6148.939583
53011,WA,Clark,Clark,1,1995,0.394294491,5059.669982
53011,WA,Clark,Clark,1,1176,0.361894727,3249.563789
53011,WA,Clark,Clark,1,4653,2.856815939,1628.736362
53011,WA,Clark,Clark,1,4320,0.425485755,10153.10136
53011,WA,Clark,Clark,1,2772,0.947920994,2924.294342
53011,WA,Clark,Clark,1,1545,0.623248061,2478.948746
53011,WA,Clark,Clark,1,1756,0.507932855,3457.149861
53011,WA,Clark,Clark,1,3884,1.162517355,3341.02539
53013,WA,Columbia,Columbia,7,4078,868.6290469,4.694754354
53015,WA,Cowlitz,Cowlitz,1,509,9.235217692,55.11510578
53015,WA,Cowlitz,Cowlitz,1,3612,0.844828239,4275.42527
53015,WA,Cowlitz,Cowlitz,1,2826,0.429092336,6585.995055
53015,WA,Cowlitz,Cowlitz,1,4858,0.567859002,8554.94055
53015,WA,Cowlitz,Cowlitz,1,3867,0.473728836,8162.897649
53015,WA,Cowlitz,Cowlitz,1,3017,0.892742746,3379.472992
53015,WA,Cowlitz,Cowlitz,1,3079,1.150109962,2677.135319
53015,WA,Cowlitz,Cowlitz,1,1601,1.916625482,835.3222968
53015,WA,Cowlitz,Cowlitz,1,7029,2.557994091,2747.85623
53015,WA,Cowlitz,Cowlitz,1,6727,6.181642927,1088.222028
53015,WA,Cowlitz,Cowlitz,1,7008,5.256330917,1333.249392
53015,WA,Cowlitz,Cowlitz,1,1226,0.302834994,4048.409282
53015,WA,Cowlitz,Cowlitz,1,5856,2.527684684,2316.744662
53015,WA,Cowlitz,Cowlitz,1,4386,7.746744773,566.1732933
53015,WA,Cowlitz,Cowlitz,1,3606,3.812942763,945.7262342
53015,WA,Cowlitz,Cowlitz,2,3005,156.592707,19.1899103
53015,WA,Cowlitz,Cowlitz,2,7918,27.79709443,284.8499156
53015,WA,Cowlitz,Cowlitz,2,6330,41.17033747,153.7514723
53015,WA,Cowlitz,Cowlitz,2,5169,151.8220953,34.04642776
53015,WA,Cowlitz,Cowlitz,2,1689,443.936826,3.804595387
53015,WA,Cowlitz,Cowlitz,2,5118,112.8633801,45.34686093
53015,WA,Cowlitz,Cowlitz,2,3609,87.86429281,41.07470606
53015,WA,Cowlitz,Cowlitz,2,6062,72.82666213,83.23874557
53015,WA,Cowlitz,Cowlitz,1,4303,1.355441415,3174.611571
53017,WA,Douglas,Douglas,10,6499,832.2677978,7.808784645
53017,WA,Douglas,Douglas,10,2224,905.5347643,2.45600731
53017,WA,Douglas,Douglas,1,6057,70.94655496,85.37412427
53017,WA,Douglas,Douglas,1,6392,4.12778592,1548.52992
53017,WA,Douglas,Douglas,1,3264,0.907038952,3598.522417
53017,WA,Douglas,Douglas,1,4453,2.293444989,1941.620585
53017,WA,Douglas,Douglas,1,4350,1.018083095,4272.735713
53017,WA,Douglas,Douglas,1,5192,2.168661399,2394.103571
53019,WA,Ferry,Ferry,10,1731,1084.331936,1.596374637
53019,WA,Ferry,Ferry,10,2694,774.0807919,3.480256878
53019,WA,Ferry,Ferry,10,3126,344.7459363,9.067547057
53021,WA,Franklin,Franklin,1,9654,14.88292069,648.663001
53021,WA,Franklin,Franklin,1,6021,0.956213311,6296.71218
53021,WA,Franklin,Franklin,1,5727,1.402028118,4084.796823
53021,WA,Franklin,Franklin,1,9393,1.714389024,5478.919818
53021,WA,Franklin,Franklin,1,4668,3.590916637,1299.946635
53021,WA,Franklin,Franklin,1,8403,4.255581493,1974.583265
53021,WA,Franklin,Franklin,1,7412,206.4449619,35.90303164
53021,WA,Franklin,Franklin,1,3907,1.169182637,3341.650719
53021,WA,Franklin,Franklin,1,6786,2.758212393,2460.289141
53021,WA,Franklin,Franklin,1,6484,3.696126391,1754.269014
53021,WA,Franklin,Franklin,2,1412,543.8234509,2.596430878
53021,WA,Franklin,Franklin,7,8296,454.6984229,18.24505998
53021,WA,Franklin,Franklin,99,0,2.778699361,0
53023,WA,Garfield,Garfield,10,2266,710.6863623,3.188466981
53025,WA,Grant,Grant,10,3638,525.4569786,6.923497353
53025,WA,Grant,Grant,5,2965,424.4862609,6.984913937
53025,WA,Grant,Grant,8,4095,58.53796002,69.95460721
53025,WA,Grant,Grant,7,8040,31.81926827,252.6770864
53025,WA,Grant,Grant,10,2963,276.6196145,10.71146023
53025,WA,Grant,Grant,7,6848,3.253746736,2104.650594
53025,WA,Grant,Grant,10,2755,329.5862826,8.35896439
53025,WA,Grant,Grant,4,4709,14.53220671,324.0388809
53025,WA,Grant,Grant,4,1306,4.341310848,300.8307965
53025,WA,Grant,Grant,4,9912,6.63674851,1493.502426
53025,WA,Grant,Grant,4,11087,36.80474504,301.2383318
53025,WA,Grant,Grant,4,7029,3.248462541,2163.792844
53025,WA,Grant,Grant,5,4965,219.5834351,22.61099521
53025,WA,Grant,Grant,5,3938,109.9864544,35.80440903
53025,WA,Grant,Grant,10,1845,103.5285901,17.82116417
53025,WA,Grant,Grant,7,13025,531.0911877,24.52497858
53027,WA,Grays,Grays Harbor,7,7599,122.6849939,61.93911544
53027,WA,Grays,Grays Harbor,5,3334,558.2922678,5.97178251
53027,WA,Grays,Grays Harbor,7,6773,251.022343,26.98166195
53027,WA,Grays,Grays Harbor,7,6803,52.03930906,130.7281
53027,WA,Grays,Grays Harbor,2,3667,38.33257915,95.66275168
53027,WA,Grays,Grays Harbor,2,4538,378.732132,11.98208342
53027,WA,Grays,Grays Harbor,4,4055,32.36697429,125.2820225
53027,WA,Grays,Grays Harbor,4,6252,9.069528121,689.3412663
53027,WA,Grays,Grays Harbor,4,3600,2.433418224,1479.400443
53027,WA,Grays,Grays Harbor,4,4284,2.250002703,1903.997713
53027,WA,Grays,Grays Harbor,4,4448,1.385232287,3211.013808
53027,WA,Grays,Grays Harbor,4,3563,15.97926593,222.9764506
53027,WA,Grays,Grays Harbor,4,2096,11.20829749,187.0043155
53027,WA,Grays,Grays Harbor,4,3906,10.21640718,382.3261868
53027,WA,Grays,Grays Harbor,10,6661,113.7854747,58.53998517
53027,WA,Grays,Grays Harbor,10,1218,302.2282829,4.030066241
53027,WA,Grays,Grays Harbor,10,0,0,
53029,WA,Island,Island,4,2604,10.23638488,254.3866835
53029,WA,Island,Island,4,1633,6.968566264,234.3380171
53029,WA,Island,Island,4,4989,18.08943787,275.7962982
53029,WA,Island,Island,4,6131,5.481140839,1118.562755
53029,WA,Island,Island,4,5494,8.926101974,615.4982338
53029,WA,Island,Island,4,3186,0.628385923,5070.132674
53029,WA,Island,Island,4,3291,0.763605468,4309.817224
53029,WA,Island,Island,4,1922,0.800469346,2401.091322
53029,WA,Island,Island,4,2706,0.604976548,4472.900658
53029,WA,Island,Island,4,4801,4.543087844,1056.770233
53029,WA,Island,Island,4,4776,13.49934401,353.7949693
53029,WA,Island,Island,5,3289,17.51293365,187.8040576
53029,WA,Island,Island,3,4393,21.58154092,203.5535839
53029,WA,Island,Island,2,4400,11.23895207,391.4955747
53029,WA,Island,Island,2,3394,10.66828418,318.1392568
53029,WA,Island,Island,2,3817,8.025721741,475.5958558
53029,WA,Island,Island,2,4050,9.828842836,412.052575
53029,WA,Island,Island,10,2452,8.437015152,290.6241077
53029,WA,Island,Island,3,3750,19.89552886,188.4845599
53029,WA,Island,Island,10,3938,18.43418116,213.6248942
53029,WA,Island,Island,2,3490,12.28421058,284.1045402
53029,WA,Island,Island,10,0,0,
53031,WA,Jefferson,Jefferson,10,1816,97.08748071,18.70478034
53031,WA,Jefferson,Jefferson,10,6148,80.36118739,76.50459382
53031,WA,Jefferson,Jefferson,8,3944,13.52392752,291.6312582
53031,WA,Jefferson,Jefferson,10,6514,62.0621945,104.9592276
53031,WA,Jefferson,Jefferson,7,6299,3.877821056,1624.365826
53031,WA,Jefferson,Jefferson,7,3020,4.333759848,696.8544881
53031,WA,Jefferson,Jefferson,10,2131,1542.453792,1.381564887
53031,WA,Jefferson,Jefferson,99,0,0,
53033,WA,King,King,1,6255,0.737681024,8479.274641
53033,WA,King,King,1,7646,1.268854914,6025.905656
53033,WA,King,King,1,2603,0.46738286,5569.309917
53033,WA,King,King,1,5551,0.494943992,11215.41041
53033,WA,King,King,1,4841,0.694573102,6969.748734
53033,WA,King,King,1,3165,1.113097821,2843.415861
53033,WA,King,King,1,7626,1.460910244,5220.033218
53033,WA,King,King,1,4438,0.499876833,8878.186992
53033,WA,King,King,1,2583,0.440769224,5860.209519
53033,WA,King,King,1,2019,0.384734601,5247.773385
53033,WA,King,King,1,1941,0.368517924,5267.043678
53033,WA,King,King,1,2503,0.409429696,6113.38167
53033,WA,King,King,1,6494,0.708131466,9170.613522
53033,WA,King,King,1,4340,0.457140728,9493.794216
53033,WA,King,King,1,4848,0.825215406,5874.829726
53033,WA,King,King,1,2454,0.451927576,5430.073595
53033,WA,King,King,1,4131,0.788042647,5242.102079
53033,WA,King,King,1,3818,0.344700825,11076.27173
53033,WA,King,King,1,4234,0.494296499,8565.709066
53033,WA,King,King,1,4535,0.364084312,12455.90608
53033,WA,King,King,1,4157,0.642184829,6473.214275
53033,WA,King,King,1,3406,0.425983441,7995.615964
53033,WA,King,King,1,3807,0.527209779,7221.0345
53033,WA,King,King,1,5286,1.068716535,4946.119789
53033,WA,King,King,1,2972,0.377647696,7869.76866
53033,WA,King,King,1,2802,0.380053112,7372.653742
53033,WA,King,King,1,4660,0.469753914,9920.08765
53033,WA,King,King,1,5289,0.615359994,8594.968883
53033,WA,King,King,1,4481,0.37968786,11801.79952
53033,WA,King,King,1,4177,0.380776668,10969.68474
53033,WA,King,King,1,5637,0.576546687,9777.178726
53033,WA,King,King,1,6219,0.862112102,7213.679036
53033,WA,King,King,1,7683,0.955619872,8039.807698
53033,WA,King,King,1,6224,0.500530504,12434.80656
53033,WA,King,King,1,3302,0.303919169,10864.73095
53033,WA,King,King,1,3936,0.496049016,7934.699736
53033,WA,King,King,1,5672,0.461956967,12278.19994
53033,WA,King,King,1,2058,0.241161735,8533.692126
53033,WA,King,King,1,2772,0.375989001,7372.556098
53033,WA,King,King,1,2690,1.006562193,2672.462785
53033,WA,King,King,1,7789,1.261613181,6173.841647
53033,WA,King,King,1,7618,0.951359234,8007.490469
53033,WA,King,King,1,3531,0.37813264,9337.993145
53033,WA,King,King,1,3518,0.127689395,27551.23093
53033,WA,King,King,1,6260,0.382205632,16378.61789
53033,WA,King,King,1,2676,0.259074559,10329.07286
53033,WA,King,King,1,3251,0.599368414,5424.042915
53033,WA,King,King,1,6739,0.753252139,8946.539485
53033,WA,King,King,1,4539,0.509100814,8915.719386
53033,WA,King,King,1,6139,0.419238622,14643.21195
53033,WA,King,King,1,3600,0.292426065,12310.80409
53033,WA,King,King,1,3662,0.340430535,10756.96692
53033,WA,King,King,1,6076,0.372480876,16312.24684
53033,WA,King,King,1,7085,0.209840741,33763.70089
53033,WA,King,King,1,5706,0.969721481,5884.163762
53033,WA,King,King,1,4948,0.463042686,10685.83988
53033,WA,King,King,1,6382,1.171020097,5449.949163
53033,WA,King,King,1,6001,1.971953152,3043.175744
53033,WA,King,King,1,4743,0.68713716,6902.552027
53033,WA,King,King,1,5059,1.193666534,4238.202089
53033,WA,King,King,1,6836,0.697361532,9802.662872
53033,WA,King,King,1,5150,0.520941796,9885.941272
53033,WA,King,King,1,4796,0.479319209,10005.85812
53033,WA,King,King,1,3848,1.054398708,3649.473365
53033,WA,King,King,1,4962,0.890380959,5572.895454
53033,WA,King,King,1,3207,0.348900844,9191.723242
